msno,date,predict,actual
/eO7EcOGeGalhLdib///YSOjITQvgR6+L0bzw/eJA+I=,2016-10-01,1,0
/ebVHlMyL9eP0gl7tOdd4UZA3o+Bx0E8L0GYPRYgZJA=,2016-10-01,0,0
/eglN5hLBLF06/1bDxJSKczN+zFr9kduRdTwDi2LALY=,2016-10-01,0,0
/fPO/pyvDssv5ZijA66c5EAxfktfJw5Kv8AK5XLckeg=,2016-10-01,0,0
/gCKXaAKJxrl0eMJqx9bAn8Y9KwkPpe7LOrzuPo/+oA=,2016-10-01,0,0
/gIdgO6Dubc7enHacMNSQpBCfJgJscVKaNxKtsy4RBw=,2016-10-01,0,0
/h4ly/miMBTp8fukBRDxP7m5oN4zbdQIrLmtPNAutO8=,2016-10-01,1,0
/hSoB78Vh7jDYMhcavUp7cskauDeJ5Oo2SI+Lu/1Xv0=,2016-10-01,0,0
/iGC+0mKBej7Bkj8M++qpfR9UrkcbsN4HRp1yDsv7mU=,2016-10-01,0,0
/iVqUR7OyeZLlue+pLRQqhKAlvH/ENjmfH6m9TO8VJw=,2016-10-01,0,0
/j2nL/38ov2tXYaQ85hv2vTo0XLW3ftNGNcxc9z9QW8=,2016-10-01,0,0
/jPUwjD6Z3FC/tyvKfrpRjGwNwhalp8gaJwPhX/EyP4=,2016-10-01,0,0
/kB4CEerog8Dn09eOhRCLtkymEvgpvJHY0kpAdaAJ2Q=,2016-10-01,0,0
/kSXVGu8KUzt3FlHJsB0RUakwBJ5xwfuLQZO/xqgVNU=,2016-10-01,0,0
/kTY3NSfTkLf7spbtJTstc2Ih9o5irF/6FY6YsJ9IMo=,2016-10-01,0,0
/lAviaqtN3wMKCTFu6woUfEFYUKcQZWIbuw7eVmqgsw=,2016-10-01,0,0
/m240CtUNoCYCMTraCAi80wyko8WaxV2uDfJJPbcQsg=,2016-10-01,0,0
/md9J9fgnwP1WtyJ2/cMBMiHdlyA6W+5JB5/QcRRmpk=,2016-10-01,0,0
/nbePGPcdBOFRX/hDaprkmgHxzXw1QxVaOyPA4BlsGI=,2016-10-01,0,0
/pqkI1PBL5NvPYpw7Cyknowcf2APwlhFLCCpAv0Pk2Y=,2016-10-01,0,0
/qYppz0bZTlZEEoV+amyNTTNEnK9j08mD53n2uEJBf8=,2016-10-01,1,0
/qf+3q2a2OUIoBMOvGtkx3ZYFhh0guauBd1Mb1lF/zA=,2016-10-01,0,0
/qg/W7/lpKn6n3bRKN58e6CeF63OE4gOB6HDQjfGoOI=,2016-10-01,0,0
/qm+3mUO3KqXNgGAmZkINQgElO7BjxXLFj1ndKKlefI=,2016-10-01,0,0
/qztx5HyY3fsaigDRKTtjJCYm1DRTLR6MrOaStpr7ag=,2016-10-01,0,0
/r2MhEbin5sTlpzLn2AzBT4CQPGeWeSlogDL8oySaM4=,2016-10-01,0,0
/r8ptXbbZxTScgZQZ8kKEAtSrW2qgAmq4f0fxBTOG1Y=,2016-10-01,0,0
/rCG0Dt0NJGXPy6iVxzD4CepkhYpl6Fc/vTV8gWDESE=,2016-10-01,0,0
/rcCxp0BPrOIw0VAC/Z5nK3FYxLy/brDf0SZXxxtzFw=,2016-10-01,0,0
/rvI2Vqe3Ml+BPNJNiK0xXxC8Bx1PPB6kWwReHEr5y0=,2016-10-01,0,0
/sRmYc1zt/ael2F7wRujLIhvto2AJJRV/nMyLyLGpAg=,2016-10-01,0,0
/smj582PUEzROPaU0VpdCE3Hdbyn+zzlXjVnDb4XdT0=,2016-10-01,0,0
/t5B66xPJcKcAhq2AVYXYreLlVQ6kFikkAcr9MEm7DA=,2016-10-01,0,0
/tEwrkqgQaQR0799lf/1bczqHbHum85wQjFVhARfdBI=,2016-10-01,0,0
/tG9emJtyAdU1Rn4uJOznW30UAIdMBCCx15v9wtcsmE=,2016-10-01,0,0
/tWRdShmH3G3bEEKkIWKtTIOziy+s/6+pLpZ8Am/RBI=,2016-10-01,0,0
/tYl4ierobkswSHvuyBZY/out6X/YM4hfEmY3xgK424=,2016-10-01,0,0
/tmSl9vf3p2B3wBh37juAudIIdbmL0kivrj0nz4MOU4=,2016-10-01,0,0
/uWzyE+oGYErJjaaHZxVyO0dXWwqEXVsxYx67W2XC6Y=,2016-10-01,0,0
/vL8Ze2ecwlK+Q1t4qcjkmju4Zr0Gx5O0NsFyHMEfUk=,2016-10-01,0,0
/vPuocjSvrbac5k+1eCZIe5Qz11E25lPQdafeeNjwWc=,2016-10-01,0,0
/vpiClQM5IqWElxH3DGkQ867Vp1nUD/Em2Uks4NerQ4=,2016-10-01,0,0
/vz8i/3cpN5Fk5l7XqQLb+gDLvQvKYIWDLWp7LnbJio=,2016-10-01,0,0
/w2K84Y/7wwIL2sVvpNvstJ/kS4Pavp9r6hkpWSy41Q=,2016-10-01,0,0
/w3UYxzhSGVNJnV9v+yo97RsuE8FVKsSijifOBmOWto=,2016-10-01,0,0
/wPmahW9N21JnpGTlluHTZFIirEWBdgDJiba1FYewUc=,2016-10-01,0,0
/wpbntK/AJiVAsB/yIZ0HgOQVq2Ef04SMPFjbax/ZPM=,2016-10-01,0,0
/y4LwVFJWzFfJFCJUicg3mSE/0DGmSWlLGUZtZscxuM=,2016-10-01,0,0
0+FfjWtS1rgrkjFEqDMbTEvvV88XOUGw+ncqTKKzmQw=,2016-10-01,0,0
0/0Dq4LjDJWHy+jD6gbIrwx8JEj1avqlDP58VFHbWyo=,2016-10-01,0,0
00gmgtarMdqKd0N2y1C1CIjKRHZ0L6inaEwctqjgjsA=,2016-10-01,0,0
00kOK3sxVQaPWPrVPkOoU2HLjbqwdRkZr9aGPh35iJE=,2016-10-01,0,0
00oIhLEgaewHtVzpMeRfYpjRjUAPFjcn1+nXDi2eKuM=,2016-10-01,0,0
00qmlWC3H/cjf2Ig1li5xIO0VNDRgBX0f9ilouDBEZs=,2016-10-01,0,0
0171nJOkL3fIy2+mVAbZsjbN/HZtgud3OPoqnrHuBW8=,2016-10-01,0,0
0179EPs8gFAysy9pCkDTe+Nw6W48SBr1yVpPxNRZVHo=,2016-10-01,0,0
01gYSdExKwUvrshQJXJGUmS+wnmIwU616gkRsmH+m3A=,2016-10-01,0,0
01mI/TnYQTqWrgvKTwQe/+1uTlD1UstxcyHoUXEnkbU=,2016-10-01,0,0
020YAJr3KaOackwjzOpeCevtlH9LsaVoJ1OQztmNit4=,2016-10-01,0,0
02AKl62fxHDaaXn7C18a154sfiuX4HohayR+8/QOSWg=,2016-10-01,0,0
02QaDsWFedEmVGNqmX+TYo+nl7eO3rwKJGhnI3eGuIE=,2016-10-01,0,0
02R43DyRkFl8V4vDpm9fbpc80cUjrAkl/ERBTT9KiSU=,2016-10-01,0,0
02al1uKQzIljq5AllVgajJUPy6dxg06YAZUI+4DpSv4=,2016-10-01,0,0
035qQKTCBf/Jsoa3ctlhQzJaSTcA6tzlL+gTh5HPJwY=,2016-10-01,0,0
03Tjuw8mD4/GtSZMJgPOo4gBZCqqVnePOtdSV/A5ZAk=,2016-10-01,0,0
03YkuiL2LH5xP8jJsgz1tgKEhe0XDe8AOe9VWmDHK/8=,2016-10-01,0,0
048lGNfDMwrFA1I5SXpCd5KaSgAiFUEtaiaPAg3lLr4=,2016-10-01,0,0
05XOv9NdkMu6YupcgEVOEixpF4edUrWRajknCC4+pDQ=,2016-10-01,0,0
05nXM5J2/bbEukty18/TdlTtxd5MVmx5GuSjLFqWNx4=,2016-10-01,0,0
066ARedQ/qjnXkMKWxH5RClHl213G0SlsUNhvlS/8bY=,2016-10-01,0,0
06Q5a3PWyhgOXfXjM6Acl/Xbk2MRMgCS4jzsn/UBrO8=,2016-10-01,0,0
06ag2S8jOJ17RVA7JVYo+Xm4WBsStCVC2iSzkYjb5HM=,2016-10-01,0,0
06fAkKzRxMaroLjoGtbLeQ3ZMi4kdpBt6Pqsbac/R3w=,2016-10-01,0,0
06qOnzUMq4cLJc18zuRn2pkIMefcQRfRVc9dn3yjlhs=,2016-10-01,0,0
07sU2g8abLzANdLiO8r3veW7Y6ZnzdpyW1qYd6Th3VY=,2016-10-01,0,0
097yA/WrNXkzTVoJzXsMpediy9Qf0DnbUe2fR5mJIC8=,2016-10-01,0,0
09CK36ll50cCA2b08au+iTsQHQIzfo13xiWjoz4Vn5k=,2016-10-01,0,0
09J8pZSHu38bptg07G8XyvmLDNOuKHw2cTzTwevpawA=,2016-10-01,0,0
09JvxR0qbqdlo1daiNyiMneDAvHSIOv0b8h3I/nlVaM=,2016-10-01,0,0
09TIjA5TrevRvQG6srSgBFo3QKag/ZIX+laWXpMxYOI=,2016-10-01,0,0
0AVNfsIV7AldhKVbfztSkcFbCO5aq2PRo/nhO9i/DLo=,2016-10-01,0,0
0BcXbh66Pe01sDepudnJFeusuuPUtm/9qq9ktwT3Vf4=,2016-10-01,0,0
0DGW343Haz6MsT2G8Um42ya0WYg9vg6UYzkRwYuNDJA=,2016-10-01,0,0
0DbdPyQBFXmNziCOGVRDiL6n7qP7b0OrysLjQNVCgRo=,2016-10-01,1,1
0DpVXJLNXMV8a98Qkm7H3xVJJwoaoiFqeq3740K+HM8=,2016-10-01,0,0
0E+8zx+u18JJvDIy+jsgR6L1naoVYOSwOTi4Y3uCFU0=,2016-10-01,0,0
0F/cUENNGf54YNdZ6z0lP+Jbv7/6LahESV4yWsgRn4w=,2016-10-01,0,0
0F36sZFRgpJuch8aoodSY9/QWA9TGQd4RF1JPmC0jBI=,2016-10-01,0,0
0F3DTkZSSNmAyPodlSGRR7aCvr8EICaL2YB5+kC1PTs=,2016-10-01,0,0
0FPWHIzzLjuAfNo8sdpgJtSL3J3mlcbg58fPd52Jjw4=,2016-10-01,0,0
0FUfIVf4V1NlQZpuO7rNs20fizTNhIHrAIvzCnradlU=,2016-10-01,0,0
0FZHBLZdxNG2gR/dLwuXesoQJzri6yGfxX4cniR4eWs=,2016-10-01,0,0
0G5iVQLXxJLAvtobtGCo7o+UB9IH4sVYY65hAHMDrec=,2016-10-01,0,0
0GRQfUSe3I97zqiWL64LSjUAvD6bQ77fcC2wFL0SeXQ=,2016-10-01,0,0
0Ga6mnMOIZXuW9pFun/FVh+9eyaYUlM9Se2UT7PZibI=,2016-10-01,0,0
0Gb3Nlc9VyaPrUPdLn96+YgUh9mzJiS9TZaMMaLRExk=,2016-10-01,0,0
0GfME0FnK9lpnf3/YTkoP8/GjCO5fyoCQ7sayAsYqQU=,2016-10-01,0,0
0HTHcISRP+V4tQf89tJ9oWlXgprpVLt3wWtTdejQU5w=,2016-10-01,0,0
0IqLCLToeR/qxscxF7+tyjr5mYDbvhZNzAfmWP1IcRg=,2016-10-01,0,0
0IrNuLgCgd+Z+RBkQ9NiQlztcsmdn9xNsN04oLklc9Q=,2016-10-01,0,0
0JGeEwUZiD1j+Nl3rwwbaoFjzoCANsjUtzzeRGFZGb8=,2016-10-01,0,0
0JY0oezPNZ+8so5N4XY2V2nKy+pVc3r3jkkiUMfMXik=,2016-10-01,0,0
0KA5BV0Rtp3gkqeTzq1hUoipr1ga1iBlpAtjHRQ7q4Y=,2016-10-01,0,0
0KIyVZU4gRIj9wMPFtDvzPJYNwn/8242D6t7FqiaB0M=,2016-10-01,1,1
0KT7fvBlGwU3KmBQYsw6KVUj+AnTbNPJt0iVNT51P+w=,2016-10-01,0,0
0KdNg0BeS4hU0TsTXTo+XtqfZbSL7XZxtOYBDgY2GC0=,2016-10-01,0,0
0Kp1hKg29WJGq7fJIYBhDgJbyk+SittFL6emyBXqlek=,2016-10-01,1,1
0M/jYPoL3/taR0U8xfU2o7Z3650SptQGP8gpT3pTAjM=,2016-10-01,0,0
0MRlnbie1Gve13FY6PnadrR2jXEu0oeo5JoyKSmBWjU=,2016-10-01,0,0
0Ngy5bW3xO+zEULVGfzz3grWtXEj4Dx9hNPuDt+VSno=,2016-10-01,0,0
0NzrHMkRBvw3biir1XXOwLPtPwmjIg8P4hGlitG/+yE=,2016-10-01,0,0
0O+TOBoLgcA6RY11WUqt+s0Ic/DPiz/LrF4HD6B7T2Q=,2016-10-01,0,0
0O5gEcZP9xELzhiaoyT2zK8bc6EJ31bDtUKwp4btujY=,2016-10-01,0,0
0OtefMMiVf1R2kwIQK3Tbmw4LSeMpTVE7I/G+R1ZKfQ=,2016-10-01,0,0
0PSVGJoxTYSzr8S7KZTyQe++vtkztAuvYONcpViMUYA=,2016-10-01,0,0
0PiJ+o4/AR2sIE2jlOV6kElGqWvTygXhM9uUeeMj/EI=,2016-10-01,0,0
0PzL5x9V0lOm6FcmEOqYDwXAfdg0UJ5r0IXBSXsHzWE=,2016-10-01,0,0
0QTe0r5U6qahp1oZhEqXjqCZd+qDemZuKM6F3OzqyZI=,2016-10-01,0,0
0QcErkl2oBovrD8XIUR5LvgpvsH3ufi80T3cssBMvPg=,2016-10-01,0,0
0R8pNqws9ZJweQTP76xyD03R94VaCLLZ1D3AJnqyqes=,2016-10-01,0,0
0SA21BM9QWvYnAAt4BS/kHqrloLSY2gv48nAfmmz5F4=,2016-10-01,0,0
0ShrpcuewgzBpksAN61eTDvP3rMGQZDAp3rZOwtslFM=,2016-10-01,0,0
0TBLBG8sDAIo9w+/VJfagm3sP8PSwQZaVpIynljCnto=,2016-10-01,0,0
0TjN4ufIxmhMdL6aGNKLIqswmFtSuJiIbkH/dfqVdDs=,2016-10-01,0,0
0U0wAppkZG4YEXe/Wui08GuPhhkdUlCuvTyUWvSMcAs=,2016-10-01,0,0
0UX6W4ixa8RXCJ7/BOgcqUI2rQdImH3DN+44Y+0+f24=,2016-10-01,0,0
0UuzQlmpZUsnTd+fmUBASm45KNdCHGdeo3G+GL0Utuc=,2016-10-01,0,0
0VU4B8qQR9YXGLJiwBwzUsuPcIMU5ed0I7k4yxe/q+g=,2016-10-01,0,0
0Vqvs9vPP1WSLpvb0DDmP1Smiq8ky4a2ZOeQ3tYuy2Y=,2016-10-01,0,0
0WLQsXNAzLImxzvA4mf7kjbEfbMkWy8D8lu/wqefDRI=,2016-10-01,0,0
0WraBGvoOp1pzFa1sadU4PsrWntYYXtOxdVpm5w+g5w=,2016-10-01,1,1
0X1XSSwnwVna5cIjM3vGPcgU4JRSUkn0b9E6LutU77I=,2016-10-01,0,0
0X1vNMZgitFR3VfTvvHwJ5qwTOe4T096zzs/8/g88SQ=,2016-10-01,0,0
0XKzybBVuSA+Vedj8QgaAU6G2liRwCg6LfxnvSNAw8s=,2016-10-01,0,0
0XR17Fv/vsyMQ92ZGSkwARv4rjpjd6JTbjYX7v+Xjxk=,2016-10-01,0,0
0XVDApdUedmKXeymqJc00uX98l/Zk5BY3bAf8rbOsVM=,2016-10-01,0,0
0YmLm+YbyxMS0fYXxFYl0T9QCqf92RjT/N90cXZ+Pzg=,2016-10-01,0,0
0ZG12Xjzt2A7jSdDfMBuMqPi+UzY5OB18NmpQ5CoRrI=,2016-10-01,0,0
0Zwr2fxv6FBocUirJyboSzMwiWlvyRV8s3yRtVlgxk0=,2016-10-01,0,0
0aAB0XpK3UBljE4unlqMk8BbZfUvVaQZLoczOHKpdXA=,2016-10-01,0,0
0asbwiZdt0F3zceZ9ydlc1Q2Og+h+Hq6G9ucQA1u0b8=,2016-10-01,0,0
0bG3a1c1xyWb61fFEHd525u1wV7zOe9N3oh3JJxkQRM=,2016-10-01,0,0
0bPuqzXAjEzNhbnbBKXffBSJQG2FpRdrQRRw7aX33as=,2016-10-01,0,0
0bRCBCddWMpN9cBTbLhCWYVrr4GFpKbqqXVQ1Cv3fxc=,2016-10-01,0,0
0bhYXJBLa+haYlNkwpEsIFcTPz01TqA2VOs2fbCy27k=,2016-10-01,0,0
0cNeo5DjiFNp5aLD6QV7nHEDNvUJhBz+SmngI3c7pp4=,2016-10-01,0,0
0cbW0N0f4PZCA3DAYyOGAxRrTGZuudI29YWyuG1L63g=,2016-10-01,1,0
0d46mACpgYfEC6xuwhJ5QPBiU5xvNkiDgbMSGmTys2c=,2016-10-01,0,0
0d6a09R8S/mDn99y0gU3ejWJLyk6tfpz1UoAS0jVaR4=,2016-10-01,0,0
0d8e8hBnGiaP7tNliWodMWl45gCZdyD3FhKnK3vntHg=,2016-10-01,0,0
0dek+dylHVNlKmYxBosp4pMSrTsbfB9w/H/OoRh9oUI=,2016-10-01,0,0
0e7T63X1wonoM8Wlu5LEageQiuC0c4dDEyKbjcwfDoE=,2016-10-01,0,0
0eJNgyqHvg9uhHO3DkDwivUZKH+OfyGXV3MfHfmLrr0=,2016-10-01,0,0
0eZl0q+CkOIMVNLR75b9WSOqaTVlxZmiqHp9+h2xZok=,2016-10-01,0,0
0ewAQGPIZzRN+vTzO3jekogVivhNFkD53TwfYvrHuOI=,2016-10-01,1,1
0fNlOkgtIiIJIOzpFVASH+NjeuFYtpRkKWrFLsTRgeQ=,2016-10-01,0,0
0gJmSb951dXOSQ5PJAhm1NzdO1CxzMUbXi44KEkCB8M=,2016-10-01,0,0
0gStMUpqLswJifVvD40Tiym3RYmLJjruHlFxyaZbxwM=,2016-10-01,0,0
0gTF6ROD3xbtB249U0lWCKQ2kW9lJl2UioXN17BzSdc=,2016-10-01,0,0
0ggAGTxpCzPKdTHOh5PRTaobLFFrVpsF6AnruteQKRE=,2016-10-01,0,0
0iRlIzmg+IuRCThkun5BjvvrQLCcBO6cuFa8GVGGDjY=,2016-10-01,0,0
0iUiec+2ge1qEOEN5ZCB3s6I7nUGfb9rv4L1cDe8pEQ=,2016-10-01,0,0
0jI1W8e0Rf5yj5tfDtJWVuljlB1igyoOi2dkUzIAzCs=,2016-10-01,0,0
0k353rBecrGrshAvcCv5nBYIsHj7lZClPJ0S55KerCU=,2016-10-01,0,0
0kFSDBFwUp+0WARQ0/qpBFMQ85v0BI5pDhUq1QdS/8g=,2016-10-01,0,0
0kpfg2Z0DK8FpRde5K5o8FukdRrQ0OWsWXq0Hg+x9G4=,2016-10-01,0,0
0l04K373VmGTwokoylmlGoazFRffyucxaQ617bhl/nk=,2016-10-01,0,0
0lM1bEYp8c7B3kx6qhDZh6TXv5gH8KnrX08qmb5hIco=,2016-10-01,0,0
0lnCccAhtqdxliF5owy74L7HmP8AA//zqPDbbQjBNFk=,2016-10-01,0,0
0lx2f8hc5eEfLosQo9gmu0vTcKoPW+rbj6/RkRg8Qs8=,2016-10-01,0,0
0mH39HMYMyTLSA0UITCbcJ3itZXm2pJN7Dn2zpUfmfk=,2016-10-01,0,0
0mQME4mL+FzRAekLTvPlX9mkxgNUWCrcnp7rL0+HJV4=,2016-10-01,0,0
0mVAycn7pabk+s3WwMw4Lezo42e840U0Aa4+Ltcb4yM=,2016-10-01,0,0
0mdOrqcBw7BGFZvu45eqFoDVr8tm2tg7ZKSZ2w2Tn2c=,2016-10-01,0,0
0mnQfoXMjsZdWxeJv8V9gwLdH+HZKJAshq0ra4dK8zc=,2016-10-01,0,0
0nB5QTgMng4kg1Y2yz703Z6xpH4/kPpaGHci6eqzpVg=,2016-10-01,0,0
0nHP2hRQhbvfa8quF65htR+xWV0w6K+KF+0s6JogsOQ=,2016-10-01,0,0
0nyTRs8lpF1o0F9W79xFMzRfsv4qASJhWFRud83ER+w=,2016-10-01,0,0
0o+iekecudOfAOrKzyc0Y2z0RU33zVjLcmV/NJTrOoU=,2016-10-01,0,0
0ozFrGDIgO+Yt1yIZBm5PaRuiOKYeT3NzEIrIjsWcOs=,2016-10-01,1,1
0oztf8AbN5QGfaeshaHGEdFsSF3k5yZDINL9R2E2/Fo=,2016-10-01,0,0
0pN5YyF9XMRkljXcnZZ3taB4v71Tr6y6yQb1QndtLoA=,2016-10-01,0,0
0pR0bIY/Am/hmb1CTRShF0tRhA9vXe0zahu/kn3PJDA=,2016-10-01,0,0
0qHN4sdh74PTNmF9aKBoCM8RIgXhGXgBx9kG4bIefTI=,2016-10-01,0,0
0qJIyVTqx6uhHW4zEqctU5afNXe7ojv8quOKlXmLN3w=,2016-10-01,0,0
0rDtQlCRPZATkzo4m9ywD/YcS8Sjhutsyo2JTyEfR4Q=,2016-10-01,0,0
0rP8NHRFXMQtoUX8G9Hfe2Y4uVBG5flD5RMNQ+pfvRs=,2016-10-01,0,0
0s5EmxLGKlSsuNg6cNJAJCYZK6gjGSqU1Gr0M2lM3No=,2016-10-01,0,0
0sAI2v6MEvrSR3F82zE6Ptl5xPSPEz6dPNZwI1erI9c=,2016-10-01,0,0
0sr1pHUcBroko+wEVajx+JSaugX9vYkfWcj0z/TfFbk=,2016-10-01,0,0
0t7Au1n/dOKNbKWVzb0Hrup2Jtewi5oDlNj2TAfY9FQ=,2016-10-01,0,0
0t7TR1XiPVIVVuv09w5EM4dB2fp0JSc7vm6Z1Xt9L3I=,2016-10-01,0,0
0tVntsbSN05SmQFiKvMTmms+h+EKsEizbIisGTab8Ho=,2016-10-01,0,0
0u2AA7eMeit815FqS0BeeoVLSnTwgowyLEWxBceNB3Y=,2016-10-01,0,0
0uYzK++3A0J47zd1Rg3Xo3RbzIFEOwBvsiNSwyUvXl8=,2016-10-01,0,0
0uc6sFlPvnj+bZtONz5ZWpTbKASfBICuggq9iCz004E=,2016-10-01,0,0
0ueJAeOZ2SwtVbptqxrEb+L3lqIpBmfFm/dgtsRRb48=,2016-10-01,0,0
0ui+lOVG5jQSneDBepcfYQCS3Y3Z/vrAAA6QSLL+zxY=,2016-10-01,0,0
0uuxBmKBNSZwp14R4q9/KbJ8Q8XH7JSgdtgCLf0Jo70=,2016-10-01,0,0
0uzrFH1wTNsP7lGalxJquiMzT756+7XSRYigDf6d6ck=,2016-10-01,0,0
0vLJlRflhotuMYFNrTi4tYyHbpxgvXWvLFVtbqwcJJ8=,2016-10-01,0,0
0vPZbEwYVxiKaYAPS417eyFthRrqyFenYJYAxtC5CfI=,2016-10-01,0,0
0vWEFq35PGC66gF0Psw8cF4Qgs6CIr0bq1FDTu/i3MA=,2016-10-01,0,0
0wEuYeUrhBua+CCtGNpEPy4DHKSJgLWi+HywKiL3BAw=,2016-10-01,0,0
0wSOYL5ZIDMzrw6SDlH+5lqIIaJpVwBn2n81/Z54MQw=,2016-10-01,0,0
0xA1Og1h1rwz/S8Lht31LnECnwp6iw4EZbHTAjDruRo=,2016-10-01,0,0
0xNSECCHDWOY0b3dsouIEMJeLFFOWz5RDJxzInXCcbs=,2016-10-01,0,0
0y68g+QECB+R1BFEKTK1R1wRQLWMUHzb7su1Z3tjybM=,2016-10-01,0,0
0y6avm8VVZqoYs1e8Rlxh9ATsrmr+7yh37Hq8+Uf2KQ=,2016-10-01,0,0
0zLqV39q1qLA0a3j5Q8xQ7aauXTXqCWRepg6yyw52Yw=,2016-10-01,0,0
0zMK8pgWEw1Pdn+RZO9JyBpnCPcF8wnxxKmff9faFnA=,2016-10-01,0,0
0zwy3Ww+IEwvDht/FmX3MMIR8Xs3lAfNMZ6Rt0cs1dY=,2016-10-01,0,0
1+G0/IoJRdT4Xc1EUS9omlEpfd7UsmxtFNvZyMfWLh8=,2016-10-01,0,0
1/1KKxLQUtiBVBZaiRn2MUTlhkPN6cXPObysmqAQm2o=,2016-10-01,0,0
1/Gip5/kkfDQef2k+udFoL/13nf1lrszIDWYYwH+Fr0=,2016-10-01,0,0
1/XdJA0RVXX3lAgGE3twezDczfpURCj0I42zMo5ubSA=,2016-10-01,0,0
1/kCEMbWluYOB5FfeTSyj2ymfGBsQKw6GrgDA3BNp3A=,2016-10-01,0,0
107zBoQ4mbdt1swHNJZffb84MPL8tLhsjmOrmX2dZbY=,2016-10-01,0,0
10J0+EvrOIvKwFAwRQfIGdQG7/AqJ2tGbU2Yg01Q/Ag=,2016-10-01,0,0
11lLfxenHkcrYekbHMiNhpdIG3RqllQYsxWqGK/XNGM=,2016-10-01,0,0
121nS52zC6vGPY8JiydiWOslpDlXE9mh5aXJS+1Wnsw=,2016-10-01,0,0
12B1v9rHesfWVrX3N5+1DGP6x1IKYJs8AInaW3WPuME=,2016-10-01,0,0
12HmY8kRH2ARSyMJXASg+gTTKfawCyI2nRUms4ZIfgg=,2016-10-01,0,0
12dMBPDsHl1xn058TNYRTwHIPkg3Ji+KYTFwPcNdCqA=,2016-10-01,0,0
12nG1GRRsoIU/thV7PnhiMqNtwmFlB2NULqgPtF0TWY=,2016-10-01,0,0
139bDzw+qitMdrDAg7NTf9ycsY1TBNsK8rX6cYgatH4=,2016-10-01,1,1
13WtFqUTphCJx9a5pNmMVqgYiTRpYeypdhXFqUCJ/vU=,2016-10-01,0,0
13do6h87CfhbxFvjS8xnWqKn5iOW7/ga8qiLzEg5N6k=,2016-10-01,0,0
13j2G/VPjirKKNXCGSY6W/1c1CF34Sklj5cnV1MXIQY=,2016-10-01,0,0
14Ppd5LpvkC7FWy8vYM6vtvwfQMMQnEt1kvYJmv3u2M=,2016-10-01,0,0
14ajyRo551Fts8ekoOkJbjkWwLClsgsnlIrB3N8r290=,2016-10-01,0,0
14roNbveftuRCPRsCHvyeRbHJ06z8njDVf5sPoL9eNA=,2016-10-01,0,0
15W/6DFOPWx3mlfq5uadEfxKnl8RVpzPX7n3zeukcgg=,2016-10-01,0,0
16WGB5ycAp7lckt1B7RZVrDsKvCE1uhE+AZGrK2moJg=,2016-10-01,0,0
16ZLBG2ofmm03daeojBBqpxsfvoKwyf418IW12QXjcU=,2016-10-01,0,0
16pL4hyLBk7Qgs3/fRp/yAS14WHj/Ni1iiHlC8AFu/s=,2016-10-01,0,0
1788OelZPnq6/f9RJapRnrJGm3E3NSEzr5SjVJp2MV0=,2016-10-01,0,0
17TFQnoWd+8ZEVsC7nfY2RCk3k7iKyCX9XQxSH0pfVg=,2016-10-01,0,0
17x4kZoeHKibj3kE6AD7BdTiV9bbuXxGQToxOGIG7vA=,2016-10-01,0,0
189hlvmtCCFCXH8n/4Aun/tOq65XSXOE6iO2udiwYeE=,2016-10-01,0,0
18SxgnjRiRTweyIj8z67BdVh+vACT9cjPULzW4NtDhI=,2016-10-01,0,0
19HEiHD//PEXicajxoOmR15zQH2ucXXnJYBlTj+nleY=,2016-10-01,0,0
19kFq9B7aGQroanmr5iMLbRasC1zWm70FPGobWQRxzQ=,2016-10-01,0,0
1A+sAbC0TJwYzBUSaEgINv5XoQXswSptuhZYvMHNuWk=,2016-10-01,0,0
1AF8kYWeSJ5LIta92ZeZrCp97Mg4EwEfK4J9ajsIpPw=,2016-10-01,0,0
1BQvWNKMR0UQ+fghXMs5iXErp9NUCPzele/Saiv7ka0=,2016-10-01,0,0
1BbR6tMw7o4wzNp3OsO3NQ/PR/yyErJmnas0kyPlI3A=,2016-10-01,0,0
1BjIStrxNGkPRehgzg1BkrdLfanxbqH6WgFQVCUXoEk=,2016-10-01,0,0
1BkChB5kifVT49eI1JAVFU6n89zXtfQeeODXUccsl78=,2016-10-01,0,0
1CGVgJfJLFXEMKlsss1IzAvVRhK4oxcEiedlvv6LLkQ=,2016-10-01,0,0
1CqEjCnflEzbC2C6rj2y2FuWIsOktRSb1XHw6Bp5qFg=,2016-10-01,0,0
1D9suozeBMorYdOiO4/B6+aRNj4gRmS2wKFrOIL4JJU=,2016-10-01,0,0
1DuvqZnJaP+o9K86zSlaA1RJv+7OavUTBDZA8zHMHGY=,2016-10-01,0,0
1EHJmswols3fObKD35TgpeAl3AHxfMoabqdg7Qpi9aM=,2016-10-01,0,0
1GLpMUDp8LZk7VPSo5oDDgCulkky/VtKx0eZEZC/+/s=,2016-10-01,0,0
1H4u67jWa4SPia9MuRObg88g+bQ79kXUIm8CTP70970=,2016-10-01,0,0
1HmeKi+ZUU7YhbWRs2ud0r0CTZazD7TQzulnbDi/DyQ=,2016-10-01,0,0
1IS3AE32TssuXeMnPiUpWz9kAfD4E5W3UDNrRuOW22w=,2016-10-01,0,0
1IcmffoL29mfFIktPhZXZCtDD3IDLJvJy8Cn3F7/L7Y=,2016-10-01,0,0
